Opportunity Name,Revenue Type,DT Order ID,Amount After Discount,Renewal Amount this Year,Total Invoice Amount,Close Date,Opportunity Owner,License Ordered
REN 4/4/2021 Nordic IT - Retail,CRR Retail Renewal,S516078,890,890,890,4/23/2021,Tara Ubbens,Retail - Other
"REN 4/1/2021 Arrayworks, Inc. - Retail",CRR Retail Renewal,S513549,445,445,445,3/25/2021,Tara Ubbens,Retail - Other
W513963 REN 4/1/2021 Orthocare Innovations LLC - Retail,CRR Contract REN,W513963,295,295,295,3/30/2021,Tara Ubbens,Retail - Other
W513981 REN 4/10/2021 Hausbank Muenchen - Retail,CRR Retail Renewal,W513981,445,445,445,3/9/2021,Tara Ubbens,Retail - Other
REN 3/20/2021 Duet Asset Management - Retail,CRR Retail Renewal,S515637,445,445,445,4/19/2021,Tara Ubbens,Retail - Other
REN 4/16/2021 SoloProtect Ltd - Retail,CRR Retail Renewal,S513931,445,445,445,3/30/2021,Tara Ubbens,Retail - Other
"REN 5/7/2021 Brock & Scott, PLLC.  - Retail",CRR Retail Renewal,S516170,445,445,476.15,4/23/2021,Tara Ubbens,Retail - Other
W516057 REN 4/27/2021 NET IT - Retail,CRR Retail Renewal,W516057,445,445,445,4/26/2021,Tara Ubbens,Retail - Other
REN 5/22/2021 DPIS Engineering - Retail,CRR Retail Renewal,S516100,445,445,445,4/26/2021,Tara Ubbens,Retail - Other
W516019 REN 5/15/2021 Iperutility Srl - Retail,CRR Retail Renewal,W516019,445,445,445,4/26/2021,Tara Ubbens,Retail - Other
W516065 RENAPI - 4/26/2021 - Liventus,CRR Retail Renewal,W516065,445,445,445,4/26/2021,Tara Ubbens,Retail - Other
REN 5/7/2021 TRS Healthcare - The Right Solutions - Retail,CRR Retail Renewal,S516198,445,445,445,4/27/2021,Tara Ubbens,Retail - Other
W516192 REN 5/22/2022 DPIS Engineering - Retail,CRR Retail Renewal,W516192,445,445,445,4/27/2021,Tara Ubbens,Retail - Other
REN 5/19/2021 Thread Logic LLC - Retail Pack,CRR Retail Renewal,S516285,1495,1495,1495,4/27/2021,Tara Ubbens,Retail - Other
REN 5/9/2021 Elecosoft - Retail,CRR Retail Renewal,S516144,890,890,890,4/27/2021,Tara Ubbens,Retail - Other
"REN 4/8/2021 Kyocera Document Solutions Development America, Inc. - Retail",CRR Retail Renewal,S516145,1780,1780,1780,4/27/2021,Tara Ubbens,Retail - Other
W516252 RENAPI - 4/30/2021 - DIMENSION 4,CRR Retail Renewal,W516252,890,890,890,4/28/2021,Tara Ubbens,Retail - Other
W516304 REN 4/29/2021 Stoiq Solutions  - Retail,CRR Retail Renewal,W516304,445,445,445,4/28/2021,Tara Ubbens,Retail - Other
REN 5/14/2021 Professional Communication Intelligent Network Solutions GmbH - Retail,CRR Retail Renewal,S516410,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
W516354 REN 4/23/2021 UBIWAN - Retail,CRR Retail Renewal,W516354,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
REN 5/5/2021 Million and Up - Retail,CRR Retail Renewal,S516440,1335,1335,1335,4/29/2021,Tara Ubbens,Retail - Other
W516342 REN 5/5/2021 CompuGroup Medical - Retail,CRR Retail Renewal,W516342,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
REN 5/25/2021 KKE (KOZO KEIKAKU ENGINEERING Inc) - Retail via ComponentSource,CRR Retail Renewal,C491724,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
RENAPI - 4/6/2021 - Amadeus North America,,S516511,445,445,445,4/30/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 Professional Communication Intelligent Network Solutions GmbH - Retail,CRR Retail Renewal,S516500,445,445,445,4/30/2021,Tara Ubbens,Retail - Other
W516814 REN 5/27/2021 Element Industrial Solutions Inc. - Retail,CRR Retail Renewal,W516814,445,445,445,5/4/2021,Tara Ubbens,Retail - Other
REN 7/14/2021 Paul Y. Engineering Group - Retail,CRR Retail Renewal,C492075,147.5,147.5,147.5,5/6/2021,Tara Ubbens,Retail - Other
REN 5/14/2021 Streambase Gmbh - Retail via ComponentSource,CRR Retail Renewal,C492242,445,445,445,5/6/2021,Tara Ubbens,Retail - Other
REN 7/14/2021 Corbion - Retail,CRR Retail Renewal,S517250,445,445,445,5/7/2021,Tara Ubbens,Retail - Other
"REN 5/5/2021 Bentley Systems, Inc. - Retail",CRR Retail Renewal,S517221,445,445,445,5/7/2021,Tara Ubbens,Retail - Other
REN 5/4/2021 Apotek 1 - Retail,CRR Retail Renewal,S517303,890,890,890,5/10/2021,Tara Ubbens,Retail - Other
REN 8/1/2021 Wanbishi Archives Co Ltd  - Retail via ComponentSource,CRR Retail Renewal,C492645,667.5,667.5,667.5,5/12/2021,Tara Ubbens,Retail - Other
REN 5/14/2021 Enterprise Mobile Solutions - Retail,CRR Retail Renewal,S517411,445,445,445,5/12/2021,Tara Ubbens,Retail - Other
REN 5/3/2021 Conomic GmbH - Retail,CRR Retail Renewal,S517409,445,445,445,5/12/2021,Tara Ubbens,Retail - Other
W517464 REN 11/12/2021 Safe Health (Nz) Limited - Retail,CRR Retail Renewal,W517464,445,445,445,5/13/2021,Tara Ubbens,Retail - Other
REN 5/18/2021 Puget Sound Energy via SHI- Retail Pack,CRR Retail Renewal,S517485,1995,1995,1995,5/13/2021,Tara Ubbens,Retail - Other
W517592 REN 5/16/2021 HLRBO - Retail,CRR Retail Renewal,W517592,445,445,445,5/14/2021,Tara Ubbens,Retail - Other
REN 2/15/2022 MES Inc - Retail,CRR Retail Renewal,S517719,445,445,445,5/17/2021,Tara Ubbens,Retail - Other
REN 4/29/2021 Nu-Calgon - Retail,CRR Retail Renewal,S517903,445,445,445,5/17/2021,Tara Ubbens,Retail - Other
W517820 REN 5/1/2021 Prometeia - Retail,CRR Retail Renewal,W517820,445,445,445,5/18/2021,Tara Ubbens,Retail - Other
REN 4/24/2021 Absysco Sp. z o.o. - Retail,CRR Retail Renewal,S518029,445,445,445,5/19/2021,Tara Ubbens,Retail - Other
REN 7/14/2021 Chesapeake Energy Corporation - Retail,CRR Retail Renewal,S518370,422.75,422.75,422.75,5/19/2021,Tara Ubbens,Retail - Other
W518069 REN 5/15/2021 S&I Ltd - Retail,CRR Retail Renewal,W518069,445,445,445,5/20/2021,Tara Ubbens,Retail - Other
REN 5/24/2021 Vivaticket Spa- Retail,CRR Retail Renewal,S518124,445,445,445,5/20/2021,Tara Ubbens,Retail - Other
REN 6/7/2021 The First American Financial Corporation - Retail,CRR Retail Renewal,S518338,2670,2670,2670,5/21/2021,Tara Ubbens,Retail - Other
REN 5/2/2021 Empowered IT Solutions - Retail,CRR Retail Renewal,S518492,890,890,890,5/25/2021,Tara Ubbens,Retail - Other
RENAPI - 6/27/2021 - Scottish Parliament,CRR Retail Renewal,S518460,890,890,890,5/25/2021,Tara Ubbens,Retail - Other
REN 7/16/2021 Instech Solutions - Retail,CRR Retail Renewal,S518499,445,445,445,5/25/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 BMO Capital Markets - Retail,CRR Retail Renewal,S518698,445,445,445,5/27/2021,Tara Ubbens,Retail - Other
RENAPI - 6/10/2021 - Think project! GmbH,CRR Retail Renewal,S518701,2670,2670,2670,5/27/2021,Tara Ubbens,Retail - Other
REN 5/12/2021 CS-VUE - Retail,CRR Retail Renewal,S518703,445,445,445,5/27/2021,Tara Ubbens,Retail - Other
REN 5/30/2021 CAMLOG Biotechnologies GmbH - Retail,CRR Retail Renewal,S518810,445,445,445,5/28/2021,Tara Ubbens,Retail - Other
REN 7/1/2021 Deloitte - Retail,CRR Retail Renewal,S518883,1268.25,1268.25,1268.25,5/28/2021,Tara Ubbens,Retail - Other
REN 5/7/2021 NSW Health - Retail,CRR Retail Renewal,S519058,890,890,890,6/1/2021,Tara Ubbens,Retail - Other
REN 6/30/2021 Rivial Data Security - Retail,CRR Retail Renewal,S519068,890,890,890,6/1/2021,Tara Ubbens,Retail - Other
REN 5/6/2021 Rio Tinto Alcan - Retail,CRR Retail Renewal,S519206,1335,1335,1335,6/3/2021,Tara Ubbens,Retail - Other
REN 7/9/2021 Visma Software International AS - Retail,CRR Retail Renewal,S519266,445,445,445,6/3/2021,Tara Ubbens,Retail - Other
REN 5/20/2021 Holchem Laboratories Limited - Retail,CRR Retail Renewal,S519198,890,890,890,6/3/2021,Tara Ubbens,Retail - Other
REN 6/30/2021 Cities Digital - Retail,CRR Retail Renewal,S519419,890,890,890,6/4/2021,Tara Ubbens,Retail - Other
W519257 REN 5/5/2021 Nilörngruppen AB - Retail,CRR Retail Renewal,W519257,445,445,445,6/4/2021,Tara Ubbens,Retail - Other
W519260 REN 5/30/2021 Manovo Software GmbH - Retail,CRR Retail Renewal,W519260,445,445,445,6/4/2021,Tara Ubbens,Retail - Other
W519256 REN 6/26/2021 MSI-ACI Europe BV - Retail,CRR Retail Renewal,W519256,445,445,445,6/4/2021,Tara Ubbens,Retail - Other
"W519427 REN 6/26/2021 Arikkan, Inc - Retail",CRR Retail Renewal,W519427,585,585,585,6/7/2021,Tara Ubbens,Retail - Other
W513279 REN 4/1/2021 GBS Europa GmbH - Retail,CRR Retail Renewal,W513279,445,445,445,3/23/2021,Tara Ubbens,Retail - Other
REN 4/17/2021 Flynn Canada Ltd - Retail,CRR Retail Renewal,S513781,1335,1335,1335,3/26/2021,Tara Ubbens,Retail - Other
REN 4/24/2021 Winegard Company - Retail,CRR Retail Renewal,S513835,890,890,890,3/29/2021,Tara Ubbens,Retail - Other
"REN 4/1/2021 Innovations In Software, Inc. - Retail",CRR Retail Renewal,S514120,445,445,445,3/31/2021,Tara Ubbens,Retail - Other
REN 4/1/2021 Callipygos Software GmbH - Retail,CRR Retail Renewal,S515447,445,445,445,4/19/2021,Tara Ubbens,Retail - Other
REN 4/9/2021 ArrowStream - Retail,CRR Retail Renewal,S513493,890,890,890,3/23/2021,Tara Ubbens,Retail - Other
REN 5/1/2021 MHD tuning - Retail,CRR Retail Renewal,S515667,445,445,445,4/20/2021,Tara Ubbens,Retail - Other
W512505 REN 3/30/2021 Anacle Systems Pte Ltd - Retail,CRR Retail Renewal,W512505,445,445,445,3/14/2021,Tara Ubbens,Retail - Other
REN 4/11/2021 Far Reach - Retail,CRR Retail Renewal,S513325,445,445,445,3/22/2021,Tara Ubbens,Retail - Other
REN 3/18/2021 Integrated Dynamic Solutions India Pvt Ltd - Retail,CRR Retail Renewal,S513372,445,445,445,3/23/2021,Tara Ubbens,Retail - Other
REN 4/16/2021 Xylem Inc - Retail,CRR Retail Renewal,S513930,445,445,445,3/30/2021,Tara Ubbens,Retail - Other
REN 4/16/2021 FotoKnudsen AS - Retail,CRR Retail Renewal,S514974,445,445,445,4/12/2021,Tara Ubbens,Retail - Other
W514935 REN 4/16/2021 TerraNIS SAS - Retail,CRR Retail Renewal,W514935,295,295,295,4/13/2021,Tara Ubbens,Retail - Other
W515133 REN 4/16/2021 CONFIDENCE CENTER Information Logistics AG - Retail,CRR Retail Renewal,W515133,445,445,445,4/15/2021,Tara Ubbens,Retail - Other
REN 4/26/2021 Inatech Infosolutions Pvt Ltd - Retail,CRR Retail Renewal,S515234,890,890,890,4/16/2021,Tara Ubbens,Retail - Other
REN 4/16/2021 Toyota Tsusho Asia Pacific Pte. Ltd. - Retail,CRR Retail Renewal,S515470,445,445,445,4/19/2021,Tara Ubbens,Retail - Other
REN 5/5/2021 EffectSoft AB - Retail,CRR Retail Renewal,S516141,445,445,445,4/26/2021,Tara Ubbens,Retail - Other
REN 5/4/2021 Michael Schoner_1053514 - Retail,CRR Retail Renewal,W516014,445,445,445,4/26/2021,Tara Ubbens,Retail - Other
REN 5/12/2021 Magellan Health - Retail,CRR Retail Renewal,S516142,890,890,890,4/26/2021,Tara Ubbens,Retail - Other
W516011 REN 5/27/2021 SEBA Hydrometrie GmbH & Co. KG - Retail,CRR Retail Renewal,W516011,445,445,445,4/26/2021,Tara Ubbens,Retail - Other
REN 5/16/2021 ISE - Ingénierie Services Environnement - Retail,CRR Retail Renewal,S516096,445,445,445,4/26/2021,Tara Ubbens,Retail - Other
REN 4/13/2021 Notions Marketing Corporation - Retail,CRR Retail Renewal,S516176,1335,1335,1335,4/27/2021,Tara Ubbens,Retail - Other
REN 4/30/2021 Imonitor Limited - Retail,CRR Retail Renewal,S516256,890,890,890,4/27/2021,Tara Ubbens,Retail - Other
W516188 REN 5/8/2021 Justtime ERP - Retail,CRR Retail Renewal,W516188,445,445,445,4/27/2021,Tara Ubbens,Retail - Other
REN 5/9/2021 Central Programs Inc. - Retail,CRR Retail Renewal,S516159,890,890,890,4/27/2021,Tara Ubbens,Retail - Other
W516371 REN 4/29/2021 ARRO Consulting - Retail,CRR Retail Renewal,W516371,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
REN 3/31/2021 Rola Security Solutions Gmbh - Retail,CRR Retail Renewal,S516387,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
REN 5/26/2021 Contingent & Future Technologies Ltd - Retail,CRR Retail Renewal,S516409,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
W516383 REN 5/13/2021 Govern-Soft Kft - Retail,CRR Retail Renewal,W516383,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
REN 5/30/2021 Molsoft LLC - Retail,CRR Retail Renewal,S516400,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
W516430 REN 4/14/2021 IBTech - Retail,CRR Retail Renewal,W516430,590,590,590,4/30/2021,Tara Ubbens,Retail - Other
REN 5/30/2021 Octasic Inc - Retail,CRR Retail Renewal,S516437,445,445,445,4/30/2021,Tara Ubbens,Retail - Other
REN 7/1/2021 Tokio Marine Technologies - Retail,CRR Retail Renewal,C492044,222.5,222.5,222.5,5/4/2021,Tara Ubbens,Retail - Other
REN 5/28/2021 Country Intelligence Group - Retail,CRR Retail Renewal,S516882,445,445,445,5/5/2021,Tara Ubbens,Retail - Other
REN 5/30/2021 CAMLOG Biotechnologies GmbH - Retail,CRR Retail Renewal,S518815,445,445,445,5/28/2021,Tara Ubbens,Retail - Other
REN 5/27/2021 CleanSpark Inc - Retail,CRR Retail Renewal,S516972,445,445,445,5/6/2021,Tara Ubbens,Retail - Other
REN 5/5/2021 Medical University of South Carolina - Retail,CRR Retail Renewal,S519208,445,445,445,6/3/2021,Tara Ubbens,Retail - Other
REN 6/21/2021 Navistar - Retail,CRR Retail Renewal,S516954,422.75,422.75,422.75,5/6/2021,Tara Ubbens,Retail - Other
W516933 REN 5/14/2021 masadit - Retail,CRR Retail Renewal,W516933,445,445,445,5/6/2021,Tara Ubbens,Retail - Other
REN 7/16/2021 OMRON Corporation - Retail via ComponentSource,CRR Retail Renewal,C492294,222.5,222.5,222.5,5/7/2021,Tara Ubbens,Retail - Other
"REN 7/23/2021  MSIG - Mitsui Sumitomo Insurance Co., Ltd - Hong Kong - Retail",CRR Retail Renewal,S517231,445,445,445,5/7/2021,Tara Ubbens,Retail - Other
REN 5/9/2021 fxSugata - Retail,CRR Retail Renewal,S517328,295,295,295,5/11/2021,Tara Ubbens,Retail - Other
"REN 5/27/2021 GEHA - Government Employees Health Association, Inc - Retail",CRR Retail Renewal,S518767,445,445,445,5/11/2021,Tara Ubbens,Retail - Other
W517376 REN 5/15/2021 Winoffice AG - Retail,CRR Retail Renewal,W517376,445,445,445,5/12/2021,Tara Ubbens,Retail - Other
REN 5/8/2021 Snapworx  - Retail,CRR Retail Renewal,S517410,890,890,890,5/12/2021,Tara Ubbens,Retail - Other
REN 5/9/2021 Go Lub Capital  - Retail,CRR Retail Renewal,S517412,445,445,445,5/12/2021,Tara Ubbens,Retail - Other
W517420 REN 6/5/2021 Sanderling Renal Services LLC - Retail,CRR Retail Renewal,W517420,445,445,445,5/12/2021,Tara Ubbens,Retail - Other
W517379 Waning Software - Single Developer Pack - Live Chat,CRR Retail Renewal,W517379,445,445,445,5/12/2021,Tara Ubbens,Retail - Other
REN 6/3/2021 BGS - Boston Government Services - Retail,CRR Retail Renewal,S517499,890,890,890,5/12/2021,Tara Ubbens,Retail - Other
REN 4/13/2021 Lawson Products - Retail,CRR Retail Renewal,S518794,445,445,445,5/13/2021,Tara Ubbens,Retail - Other
REN 5/14/2021 Eighth Judicial District Court - Retail,CRR Retail Renewal,S517506,445,445,445,5/13/2021,Tara Ubbens,Retail - Other
REN 5/27/2021 Local Government Corporation - Retail,CRR Retail Renewal,S518011,445,445,445,5/18/2021,Tara Ubbens,Retail - Other
W517805 REN 6/2/2021 Logos srl - Retail,CRR Retail Renewal,W517805,1335,1335,1335,5/18/2021,Tara Ubbens,Retail - Other
REN 5/21/2021 Manufast - Retail,CRR Retail Renewal,S517905,1335,1335,1335,5/18/2021,Tara Ubbens,Retail - Other
W517920 REN 5/20/2021 Minnovare - Retail,CRR Retail Renewal,W517920,445,445,445,5/18/2021,Tara Ubbens,Retail - Other
REN 5/28/2021 Sansys Solutions AG - Retail,CRR Retail Renewal,S518028,445,445,445,5/19/2021,Tara Ubbens,Retail - Other
W518031 REN 5/30/2021 FlexSystem Limited - Retail,CRR Retail Renewal,W518031,445,445,445,5/19/2021,Tara Ubbens,Retail - Other
REN 5/9/2021 Mustad Autoline  - Retail,CRR Retail Renewal,S518102,445,445,445,5/20/2021,Tara Ubbens,Retail - Other
W518055 REN 5/27/2021 The Danish Parliament - Retail,CRR Retail Renewal,W518055,445,445,445,5/20/2021,Tara Ubbens,Retail - Other
W519079 REN 6/10/2021 Professional Hospitality - Retail,CRR Retail Renewal,W519079,445,445,445,6/1/2021,Tara Ubbens,Retail - Other
REN 8/11/2021 SP DATA GmbH & Co. KG - Retail via ComponentSource,CRR Retail Renewal,C493113,292.5,292.5,292.5,5/20/2021,Tara Ubbens,Retail - Other
REN 5/28/2021 Eventective - Retail,CRR Retail Renewal,S518334,445,445,445,5/21/2021,Tara Ubbens,Retail - Other
REN 6/3/2021 Foxconn Technology Group - Retail,CRR Retail Renewal,S518208,445,445,445,5/21/2021,Tara Ubbens,Retail - Other
REN 5/14/2021 Siteco Informatica s.r.l - Retail,CRR Retail Renewal,S518210,445,445,445,5/21/2021,Tara Ubbens,Retail - Other
REN 5/15/2021 Home Business Inc - Retail,CRR Retail Renewal,S518418,445,445,445,5/24/2021,Tara Ubbens,Retail - Other
W518327 REN 4/29/2021 Mineware Consulting - Retail,CRR Retail Renewal,W518327,445,445,445,5/24/2021,Tara Ubbens,Retail - Other
REN 6/18/2021 Uncharted Infolabs Private Limited - Retail,CRR Retail Renewal,S518417,295,295,295,5/24/2021,Tara Ubbens,Retail - Other
REN 5/14/2021 Quintessence Business Solutions & Services - Retail,CRR Retail Renewal,S518374,445,445,445,5/24/2021,Tara Ubbens,Retail - Other
REN 5/14/2021 i-soft GmbH - Retail,CRR Retail Renewal,S518416,585,585,585,5/24/2021,Tara Ubbens,Retail - Other
REN 5/31/2021 HOPPEL software - Retail,CRR Retail Renewal,S518415,445,445,445,5/24/2021,Tara Ubbens,Retail - Other
REN 6/6/2021 BoldBrick s.r.o. - Retail,CRR Retail Renewal,S518560,445,445,445,5/25/2021,Tara Ubbens,Retail - Other
REN 5/3/2021 Azqore - Retail,CRR Retail Renewal,S518490,1335,1335,1335,5/25/2021,Tara Ubbens,Retail - Other
W518446 REN 6/5/2021 Source.kitchen GmbH - Retail,CRR Retail Renewal,W518446,295,295,295,5/25/2021,Tara Ubbens,Retail - Other
REN 5/31/2021 Karnov Group Norway - Retail,CRR Retail Renewal,S518559,890,890,890,5/25/2021,Tara Ubbens,Retail - Other
REN 6/16/2021 University of the Aegean - Retail,CRR Retail Renewal,S518557,445,445,445,5/26/2021,Tara Ubbens,Retail - Other
REN 5/16/2021 WurkNow LLC - Retail,CRR Retail Renewal,S518562,445,445,445,5/26/2021,Tara Ubbens,Retail - Other
REN 5/23/2021 Krown Status LLC - Retail,CRR Retail Renewal,S518573,445,445,445,5/26/2021,Tara Ubbens,Retail - Other
W518603 REN 6/12/2021 Quantifeed - Retail,CRR Retail Renewal,W518603,445,445,445,5/26/2021,Tara Ubbens,Retail - Other
REN 5/12/2021 Learnsoft Technology Group - Retail,CRR Retail Renewal,S518585,445,445,445,5/26/2021,Tara Ubbens,Retail - Other
REN 6/23/2021 CIMA LLC - Retail,CRR Retail Renewal,S518564,445,445,445,5/26/2021,Tara Ubbens,Retail - Other
REN 6/4/2021 Area TecLab - Retail,CRR Retail Renewal,S518695,295,295,295,5/27/2021,Tara Ubbens,Retail - Other
REN 6/18/2021 SunBase Software B.V. - Retail,CRR Retail Renewal,S518729,445,445,445,5/27/2021,Tara Ubbens,Retail - Other
REN 6/30/2021 SK Planet - Retail,CRR Retail Renewal,S519067,445,445,445,6/1/2021,Tara Ubbens,Retail - Other
"W518681 REN 6/6/2021 Avishtech, LLC - Retail",CRR Retail Renewal,W518681,445,445,445,5/27/2021,Tara Ubbens,Retail - Other
W518735 REN 5/28/2021 Oktotech - Retail,CRR Retail Renewal,W518735,295,295,295,5/28/2021,Tara Ubbens,Retail - Other
W518715 REN 5/30/2021 Bern University of Applied Sciences - Retail,CRR Retail Renewal,W518715,445,445,445,5/28/2021,Tara Ubbens,Retail - Other
W518934 REN 6/12/2021 EBLA Computer Consultancy - Retail,CRR Retail Renewal,W518934,445,445,445,5/31/2021,Tara Ubbens,Retail - Other
W518974 REN 7/4/2021 Lifecycle Consulting Ltd - Retail,CRR Retail Renewal,W518974,445,445,445,5/31/2021,Tara Ubbens,Retail - Other
W518959 REN 6/13/2021 Catalyst Consulting Corporation - Retail,CRR Retail Renewal,W518959,445,445,445,5/31/2021,Tara Ubbens,Retail - Other
REN 5/15/2021 Bundesrechenzentrum GmbH (BRZ) - Retail,CRR Retail Renewal,S519001,445,445,445,5/31/2021,Tara Ubbens,Retail - Other
REN 6/27/2021 Sydel Corporation - Retail,CRR Retail Renewal,S519142,445,445,445,6/2/2021,Tara Ubbens,Retail - Other
W519168 REN 6/16/2021 Select Legal Systems Limited - Retail,CRR Retail Renewal,W519168,445,445,445,6/3/2021,Tara Ubbens,Retail - Other
REN 6/2/2021 TeamGenius Systems Inc. - Retail,CRR Retail Renewal,S519202,445,445,445,6/3/2021,Tara Ubbens,Retail - Other
REN 6/3/2021 Nielsen Media Research - Retail,CRR Retail Renewal,S519277,445,445,445,6/4/2021,Tara Ubbens,Retail - Other
REN 5/28/2021 Objectis - Retail,CRR Retail Renewal,S519281,445,445,445,6/4/2021,Tara Ubbens,Retail - Other
W519247 REN 6/6/2021 Atlantic - Retail,CRR Retail Renewal,W519247,445,445,445,6/4/2021,Tara Ubbens,Retail - Other
REN 6/24/2021 The Cosmos 21+ Group - Retail,CRR Retail Renewal,S519435,445,445,445,6/7/2021,Tara Ubbens,Retail - Other
REN 5/28/2021 Objectis - Retail,CRR Retail Renewal,S519423,445,445,445,6/7/2021,Tara Ubbens,Retail - Other
REN 5/31/2021 ECHO d.o.o. - Retail,CRR Retail Renewal,S518700,445,445,445,5/27/2021,Tara Ubbens,Retail - Other
W519514 REN 6/15/2021 H2Safety Services Inc - Retail,CRR Retail Renewal,W519514,445,445,445,6/8/2021,Tara Ubbens,Retail - Other
W519491 REN 6/16/2021 EUROVIA Services GmbH - Retail,CRR Retail Renewal,W519491,445,445,445,6/8/2021,Tara Ubbens,Retail - Other
W519724 REN 7/16/2021 Syncbak - Retail,CRR Retail Renewal,W519724,445,445,445,6/10/2021,Tara Ubbens,Retail - Other
REN 7/11/2021 Infomagnus - Retail,CRR Retail Renewal,S519782,445,445,445,6/11/2021,Tara Ubbens,Retail - Other
REN 7/8/2021 Ansync Labs - Retail,CRR Retail Renewal,S519923,295,295,295,6/11/2021,Tara Ubbens,Retail - Other
REN 6/29/2021 Productive Edge - Retail,CRR Retail Renewal,S520170,445,445,445,6/16/2021,Tara Ubbens,Retail - Other
W520173 RENAPI - 6/18/2021 - PaySimple,CRR Retail Renewal,W520173,445,445,445,6/16/2021,Tara Ubbens,Retail - Other
REN 8/7/2021 Houm Technology Singapore Pte. Ltd. - Retail,CRR Retail Renewal,S520252,445,445,445,6/16/2021,Tara Ubbens,Retail - Other
REN 7/25/2021 Finite - Retail,CRR Retail Renewal,S520524,295,295,295,6/18/2021,Tara Ubbens,Retail - Other
REN 7/17/2021 QueBIT - Retail,CRR Retail Renewal,S521479,445,445,445,6/18/2021,Tara Ubbens,Retail - Other
REN 7/12/2021 AgentLocator Inc.  - Retail,CRR Retail Renewal,S520345,445,445,445,6/18/2021,Tara Ubbens,Retail - Other
REN 7/2/2021 BWT Ag (Best water Technology) - Retail,CRR Retail Renewal,S520341,445,445,445,6/18/2021,Tara Ubbens,Retail - Other
REN 5/21/2021 The Henry M. Jackson Foundation - Retail,CRR Retail Renewal,S520346,445,445,445,6/18/2021,Tara Ubbens,Retail - Other
REN 7/2/2021 Russel Metals Inc. - Retail,CRR Retail Renewal,S520552,890,890,890,6/21/2021,Tara Ubbens,Retail - Other
"REN 7/31/2021 JCI - Johnson Controls, Inc. - Retail via ComponentSource",CRR Retail Renewal,C494978,222.5,222.5,222.5,6/22/2021,Tara Ubbens,Retail - Other
REN 6/20/2021 Newton Connectivity Systems - Retail,CRR Retail Renewal,S520901,890,890,890,6/22/2021,Tara Ubbens,Retail - Other
REN 6/25/2021 Window World Inc. - Retail,CRR Retail Renewal,S520660,445,445,476.15,6/22/2021,Tara Ubbens,Retail - Other
REN 7/1/2021 Conversion Sports - Retail,CRR Retail Renewal,S520706,295,295,295,6/22/2021,Tara Ubbens,Retail - Other
REN 7/10/2021 AR - Automation & Robotics - Retail,CRR Retail Renewal,S520748,445,445,445,6/23/2021,Tara Ubbens,Retail - Other
REN 7/29/2021 Universitat de Girona - Retail via ComponentSource,CRR Retail Renewal,C495056,222.5,222.5,222.5,6/23/2021,Tara Ubbens,Retail - Other
REN 7/17/2021 Skillsource - Retail,CRR Retail Renewal,S520745,445,445,445,6/23/2021,Tara Ubbens,Retail - Other
REN 7/14/2021 J2 Global - Retail,CRR Retail Renewal,S520708,890,890,890,6/23/2021,Tara Ubbens,Retail - Other
"REN 6/30/2021 Quantifi, Inc. - Retail",CRR Retail Renewal,S520904,445,445,445,6/24/2021,Tara Ubbens,Retail - Other
REN 4/11/2022 Every Mundo - Retail,CRR Retail Renewal,S520910,890,890,890,6/25/2021,Tara Ubbens,Retail - Other
REN 7/8/2021 Progressus Europe AB - Retail,CRR Retail Renewal,S521492,445,445,445,6/25/2021,Tara Ubbens,Retail - Other
REN 6/29/2021 OPEC - Organization of the Petroleum Exporting Countries - Retail,CRR Retail Renewal,S521196,890,890,890,6/25/2021,Tara Ubbens,Retail - Other
REN 6/5/2021 UnitedHealth Group - Retail,CRR Retail Renewal,S521428,445,445,445,6/25/2021,Tara Ubbens,Retail - Other
"W521124 REN 7/14/2021 OWL, Inc. - Retail",CRR Retail Renewal,W521124,295,295,295,6/28/2021,Tara Ubbens,Retail - Other
W521089 REN 7/14/2021 Natural Resources Institute Finland (Luke) - Retail,CRR Retail Renewal,W521089,445,445,445,6/28/2021,Tara Ubbens,Retail - Other
REN 7/18/2021 CodeTwo Software - Retail,CRR Retail Renewal,S521262,445,445,445,6/29/2021,Tara Ubbens,Retail - Other
REN 7/14/2021 Sepragen - Retail,CRR Retail Renewal,S521268,445,445,445,6/29/2021,Tara Ubbens,Retail - Other
REN 6/28/2021 TriTechnical Systems - Retail,CRR Retail Renewal,S521259,445,445,445,6/29/2021,Tara Ubbens,Retail - Other
REN 6/27/2021 Offolio - Retail,CRR Retail Renewal,S521269,445,445,445,6/29/2021,Tara Ubbens,Retail - Other
W521302 REN 7/16/2021 Ideo B.V. - Retail,CRR Retail Renewal,W521302,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
